CountryName,CountryCode,SeriesName,SeriesCode,YR2010,YR2011,YR2012,YR2013,YR2014
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.6317082336546,9.4845062015219,7.75029759317401,7.68380996955,7.35100002182192
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,6039658508485.59,7492432097810.11,8461623162714.07,9490602600148.49,10360105247908.3
China,CHN,Internet users (per 100 people),IT.NET.USER.P2,34.3,38.3,42.3001174855995,45.8,49.3
China,CHN,Rural Population,SP.RUR.TOTL,679206337,664363135,649832871,635688202,621970693
China,CHN,Population female (% of total),SP.POP.TOTL.FE.ZS,48.5255464236822,48.5150876739858,48.5044250300559,48.4941179257823,48.4849111605221
China,CHN,Population growth (annual %),SP.POP.GROW,0.482959688678361,0.47915045424996,0.487231117971201,0.49370963351136,0.506311591779847
China,CHN,Population total,SP.POP.TOTL,1337705000,1344130000,1350695000,1357380000,1364270000
China,CHN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,10.0986898480121,8.96116548868552,7.22658150353186,7.1534748609979,6.80884312461656
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,4514.94052013381,5574.18709336902,6264.64387793993,6991.85386564447,7593.88189134726
China,CHN,Labor force total,SL.TLF.TOTL.IN,781054640,790183028,795863202,801790592,..
China,CHN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,43.9738395254908,43.9208819605273,43.9230449556581,43.8639575606295,..
China,CHN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.377054286496525,0.372698462969265,0.376069655247109,0.373289488535181,..
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562911,9562911,9562911,9562911,9562911
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,142.487743405,143.172112343875,143.87139360204,144.583456848168,145.317355990401
China,CHN,Arable land (% of land area),AG.LND.ARBL.ZS,11.4207062453113,11.346144648858,11.2822347090409,11.2609313957686,..
China,CHN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.19999980926514,4.30000019073486,4.5,4.59999990463257,..
China,CHN,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,3.40000009536743,3.59999990463257,3.70000004768372,3.79999995231628,..
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.7308543603364,7.89091389329108,5.07170981496215,2.04454109469351,6.25618388005176
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1585472534.10547,1820207625.80217,1823692109.61652,1781261412.5445,1821412872.84144
Bhutan,BTN,Internet users (per 100 people),IT.NET.USER.P2,13.6,21,24,29.9,34.37
Bhutan,BTN,Rural Population,SP.RUR.TOTL,469651,471676,473238,474372,475085
Bhutan,BTN,Population female (% of total),SP.POP.TOTL.FE.ZS,46.3569391568992,46.3245958325481,46.2931165466156,46.26833828715,46.2600391107021
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1.73888684543746,1.6523702755692,1.55359954324877,1.45843204180211,1.36494523599918
Bhutan,BTN,Population total,SP.POP.TOTL,720246,732246,743711,754637,765008
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.80477592638755,6.12280458751202,3.45193122754239,0.56709080269799,4.81569844327201
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2201.29307778936,2485.78705216849,2452.15158793741,2360.42151729176,2380.90696155
Bhutan,BTN,Labor force total,SL.TLF.TOTL.IN,359928,370666,382265,393397,..
Bhutan,BTN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,41.5594229957103,41.5147329401672,41.4746314729311,41.4967577281982,..
Bhutan,BTN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Bhutan,BTN,Surface area (sq. km),AG.SRF.TOTL.K2,38394,38394,38394,38394,38394
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,18.89566335231,19.2104835112942,19.5112679381903,19.7979116929454,20.0699950153475
Bhutan,BTN,Arable land (% of land area),AG.LND.ARBL.ZS,2.63924233281738,2.62874832751791,2.62874832751791,2.62874832751791,..
Bhutan,BTN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.29999995231628,3.09999990463257,2.09999990463257,2.09999990463257,..
Bhutan,BTN,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,4.30000019073486,4.80000019073486,2.29999995231628,2.5,..
Timor-Leste,TMP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.36768149882906,14.6680942184154,7.84313725490196,5.36796536796538,6.65571076417419
Timor-Leste,TMP,GDP (current US$),NY.GDP.MKTP.CD,934000000,1123000000,1270000000,1468000000,1552000000
Timor-Leste,TMP,Internet users (per 100 people),IT.NET.USER.P2,0.21,0.9,0.9147,1.1,1.14
Timor-Leste,TMP,Rural Population,SP.RUR.TOTL,751744,782359,794711,808524,822645
Timor-Leste,TMP,Population female (% of total),SP.POP.TOTL.FE.ZS,49.2137142165237,49.2082420040052,49.2090382151503,49.2139040037545,49.2196896384876
Timor-Leste,TMP,Population growth (annual %),SP.POP.GROW,1.70632140206069,4.93816946146399,2.5176820602427,2.67174666705551,2.67872562344444
Timor-Leste,TMP,Population total,SP.POP.TOTL,1066409,1120392,1148958,1180069,1212107
Timor-Leste,TMP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.51734855002435,9.14312819742212,5.1618842771399,2.5900746085583,3.8366232896669
Timor-Leste,TMP,GDP per capita (current US$),NY.GDP.PCAP.CD,875.836569271265,1002.32775671372,1105.34936873236,1243.99505452647,1280.41501286603
Timor-Leste,TMP,Labor force total,SL.TLF.TOTL.IN,241792,252700,256473,259814,..
Timor-Leste,TMP,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,32.0506881948121,32.0431341511674,32.073551601923,32.100271732855,..
Timor-Leste,TMP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.550886712546321,0.526315789473684,0.518573105161167,0.511904670264112,..
Timor-Leste,TMP,Surface area (sq. km),AG.SRF.TOTL.K2,14870,14870,14870,14870,14870
Timor-Leste,TMP,Population density (people per sq. km of land area),EN.POP.DNST,71.7154673839946,75.3457969065232,77.266845998655,79.3590450571621,81.513584398117
Timor-Leste,TMP,Arable land (% of land area),AG.LND.ARBL.ZS,10.0874243443174,10.0874243443174,10.7599193006052,10.4236718224613,..
Timor-Leste,TMP,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.90000009536743,3.79999995231628,4,4.40000009536743,..
Timor-Leste,TMP,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,5.69999980926514,5.59999990463257,5.69999980926514,6.09999990463257,..
Taiwan China ,TWN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Taiwan China ,TWN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
Taiwan China ,TWN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..
Taiwan China ,TWN,Rural Population,SP.RUR.TOTL,..,..,..,..,..
Taiwan China ,TWN,Population female (% of total),SP.POP.TOTL.FE.ZS,..,..,..,..,..
Taiwan China ,TWN,Population growth (annual %),SP.POP.GROW,..,..,..,..,..
Taiwan China ,TWN,Population total,SP.POP.TOTL,..,..,..,..,..
Taiwan China ,TWN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
Taiwan China ,TWN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Taiwan China ,TWN,Labor force total,SL.TLF.TOTL.IN,..,..,..,..,..
Taiwan China ,TWN,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,..,..,..,..,..
Taiwan China ,TWN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Taiwan China ,TWN,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,..
Taiwan China ,TWN,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..
Taiwan China ,TWN,Arable land (% of land area),AG.LND.ARBL.ZS,..,..,..,..,..
Taiwan China ,TWN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..
Taiwan China ,TWN,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,..,..,..,..,..
Macao SAR China ,MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,27.4989642273874,21.2912616344376,9.16584461117196,10.657395425612,-0.35295269023824
Macao SAR China ,MAC,GDP (current US$),NY.GDP.MKTP.CD,28359706111.2818,36634742814.1718,42991910938.1531,51313818756.1218,55501532528.1462
Macao SAR China ,MAC,Internet users (per 100 people),IT.NET.USER.P2,55.198,60.2036967182195,61.31,65.8,69.78
Macao SAR China ,MAC,Rural Population,SP.RUR.TOTL,0,0,0,0,0
Macao SAR China ,MAC,Population female (% of total),SP.POP.TOTL.FE.ZS,52.0165498872109,51.9821395253548,51.9448224425069,51.9066782148239,51.8701744550227
Macao SAR China ,MAC,Population growth (annual %),SP.POP.GROW,2.50403459953056,2.22998435219836,2.00668604374158,1.82858644359416,1.72050632642515
Macao SAR China ,MAC,Population total,SP.POP.TOTL,534626,546682,557763,568056,577914
Macao SAR China ,MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,24.3459866205177,18.6164205929093,6.99706194875729,8.65231745598254,-2.05272219293178
Macao SAR China ,MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,53045.8790094043,67012.8938106098,77079.1733014794,90332.3242006454,96037.7020251218
Macao SAR China ,MAC,Labor force total,SL.TLF.TOTL.IN,332225,340769,348315,354890,..
Macao SAR China ,MAC,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,48.5126044096621,48.4759470491741,48.4317356415888,48.3871058637888,..
Macao SAR China ,MAC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Macao SAR China ,MAC,Surface area (sq. km),AG.SRF.TOTL.K2,29.7,29.9,29.9,30.3,30.3
Macao SAR China ,MAC,Population density (people per sq. km of land area),EN.POP.DNST,18000.8754208754,18283.6789297659,18654.2809364549,18747.7227722772,19073.0693069307
Macao SAR China ,MAC,Arable land (% of land area),AG.LND.ARBL.ZS,..,..,..,..,..
Macao SAR China ,MAC,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.79999995231628,2.59999990463257,2,1.79999995231628,..
Macao SAR China ,MAC,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,2.09999990463257,2.09999990463257,1.70000004768372,1.70000004768372,..
Hong Kong SAR China ,HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.76761055879329,4.81467572425889,1.70030266269652,3.07217404086433,2.50123909363806
Hong Kong SAR China ,HKG,GDP (current US$),NY.GDP.MKTP.CD,228638678438.855,248513617677.287,262628877053.352,275742650850.954,290896409543.744
Hong Kong SAR China ,HKG,Internet users (per 100 people),IT.NET.USER.P2,72,72.2,72.9,74.2,74.56
Hong Kong SAR China ,HKG,Rural Population,SP.RUR.TOTL,0,0,0,0,0
Hong Kong SAR China ,HKG,Population female (% of total),SP.POP.TOTL.FE.ZS,53.0886943292196,53.1414802878562,53.1449938875151,53.1162783555953,53.0791965372556
Hong Kong SAR China ,HKG,Population growth (annual %),SP.POP.GROW,0.734446396338105,0.672543291818633,1.16687438343774,0.458789963936049,0.751257934122812
Hong Kong SAR China ,HKG,Population total,SP.POP.TOTL,7024200,7071600,7154600,7187500,7241700
Hong Kong SAR China ,HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.9863322377429,4.11211680840819,0.520484766377535,2.60037236768945,1.73407569845807
Hong Kong SAR China ,HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,32550.1378717655,35142.4879344543,36707.6953363363,38364.1949010023,40169.6299962363
Hong Kong SAR China ,HKG,Labor force total,SL.TLF.TOTL.IN,3675363,3697504,3730947,3733365,..
Hong Kong SAR China ,HKG,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,46.7929290249698,46.8950135009996,46.960945840292,46.8212992836221,..
Hong Kong SAR China ,HKG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Hong Kong SAR China ,HKG,Surface area (sq. km),AG.SRF.TOTL.K2,1100,1100,1100,1100,1100
Hong Kong SAR China ,HKG,Population density (people per sq. km of land area),EN.POP.DNST,6689.71428571429,6734.85714285714,6813.90476190476,6845.2380952381,6896.85714285714
Hong Kong SAR China ,HKG,Arable land (% of land area),AG.LND.ARBL.ZS,3.33333333333333,3.33333333333333,2.95238095238095,2.95238095238095,..
Hong Kong SAR China ,HKG,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.30000019073486,3.40000009536743,3.29999995231628,3.29999995231628,..
Hong Kong SAR China ,HKG,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,3.5,2.79999995231628,2.70000004768372,2.79999995231628,..
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.04665685156193,3.3007397066734,4.1127562147026,-36.0470788488193,1.01032912916968
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1986014845.63184,2195599556.73866,2169706564.05899,1544626421.54481,1782927902.67286
Central African Republic,CAF,Internet users (per 100 people),IT.NET.USER.P2,2,2.2,3,3.5,4.03
Central African Republic,CAF,Rural Population,SP.RUR.TOTL,2719079,2762310,2805977,2849960,2894168
Central African Republic,CAF,Population female (% of total),SP.POP.TOTL.FE.ZS,50.7485872242644,50.7385393154521,50.7289533499297,50.7203421673058,50.7134002009859
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,1.89595940485881,1.91474626714581,1.93652167505049,1.95453725845801,1.96828338590843
Central African Republic,CAF,Population total,SP.POP.TOTL,4444973,4530903,4619500,4710678,4804316
Central African Republic,CAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.11133846816,1.34160869835243,2.11598646422007,-37.2849260217151,-0.958401736784438
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,446.800204552837,484.583218122008,469.684287056822,327.898960944648,371.109623653576
Central African Republic,CAF,Labor force total,SL.TLF.TOTL.IN,2080519,2130522,2182150,2235689,..
Central African Republic,CAF,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,47.0857511995805,47.0728769756895,47.0590472698944,47.1095935078627,..
Central African Republic,CAF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.151404529350609,0.14785109001456,0.37348486584332,0.364540864136291,..
Central African Republic,CAF,Surface area (sq. km),AG.SRF.TOTL.K2,622980,622980,622980,622980,622980
Central African Republic,CAF,Population density (people per sq. km of land area),EN.POP.DNST,7.13501717551125,7.27295097755947,7.41516581591704,7.56152364441876,7.71183023532056
Central African Republic,CAF,Arable land (% of land area),AG.LND.ARBL.ZS,2.88933834151979,2.88933834151979,2.88933834151979,2.88933834151979,..
Central African Republic,CAF,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.90000009536743,6.90000009536743,6.90000009536743,7.59999990463257,..
Central African Republic,CAF,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,7.19999980926514,7.19999980926514,7.19999980926514,8.30000019073486,..
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.62513588498838,1.15213694522576,-0.655224629880152,-0.486210303465072,1.13429151968786
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,319810991980.939,341498686832.939,322276544469.312,335877548363.831,341951607730.409
Denmark,DNK,Internet users (per 100 people),IT.NET.USER.P2,88.72,89.8100133895232,92.2600117153012,94.6297,95.99
Denmark,DNK,Rural Population,SP.RUR.TOTL,732572,726570,718964,711749,704833
Denmark,DNK,Population female (% of total),SP.POP.TOTL.FE.ZS,50.3998137979401,50.3879351078628,50.3793984329863,50.3733358130524,50.3683880303154
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.444197154509531,0.411737855195019,0.376272242619955,0.416901360752097,0.437745717734919
Denmark,DNK,Population total,SP.POP.TOTL,5547683,5570572,5591572,5614932,5639565
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.1747210287069,0.73651153682259,-1.02832905968496,-0.900221039002219,0.692548051352176
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,57647.668762065,61304.0612046553,57636.1253095393,59818.6315281878,60634.3942716166
Denmark,DNK,Labor force total,SL.TLF.TOTL.IN,2930964,2929576,2916791,2901679,..
Denmark,DNK,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,47.129408617779,47.2525375685765,47.3588954436571,47.6245304873489,..
Denmark,DNK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.63555881273192,0.561514703834275,0.589689148108315,0.592760260525027,..
Denmark,DNK,Surface area (sq. km),AG.SRF.TOTL.K2,43090,43090,43090,43090,43090
Denmark,DNK,Population density (people per sq. km of land area),EN.POP.DNST,130.749069054914,131.288522271977,131.783455102522,132.334008955927,132.914565166156
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,57.0586848927646,58.8970068347867,56.9879802026868,56.7428706104172,..
Denmark,DNK,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,7.5,7.59999990463257,7.5,7,..
Denmark,DNK,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,6.5,7.5,7.5,7.30000019073486,..
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.2000000155834,5.20000000926983,0.199999997708971,0,-6.80000816307329
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,136419300367.962,163159671670.265,175781379051.433,183310146378.081,131805126738.287
Ukraine,UKR,Internet users (per 100 people),IT.NET.USER.P2,23.3,28.7082628400713,35.27,41,43.4
Ukraine,UKR,Rural Population,SP.RUR.TOTL,14363951,14225567,14101096,13977134,13843850
Ukraine,UKR,Population female (% of total),SP.POP.TOTL.FE.ZS,53.7880182126963,53.7849723677698,53.76717215635,53.7399504233469,53.7111485169367
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.397285236005943,-0.359480080664232,-0.247099230432045,-0.227704749863191,-0.278913804543261
Ukraine,UKR,Population total,SP.POP.TOTL,45870700,45706100,45593300,45489600,45362900
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.61479464489672,5.57885359777393,0.447899579440161,0.227964194013452,-0.849857490462654
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2973.99648071562,3569.75702740477,3855.4212801318,4029.71550372131,3082.46144707019
Ukraine,UKR,Labor force total,SL.TLF.TOTL.IN,23147523,23119148,23103780,23134525,..
Ukraine,UKR,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,48.8455244217707,48.884634502967,48.9901739022792,48.912484695493,..
Ukraine,UKR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.928069063804365,0.929316253349821,0.929934409001471,0.52518908427988,..
Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,603550,603550,603550,603550,603550
Ukraine,UKR,Population density (people per sq. km of land area),EN.POP.DNST,79.180245805427,78.896119588483,78.7014085479528,78.5224055789546,78.3037008906994
Ukraine,UKR,Arable land (% of land area),AG.LND.ARBL.ZS,56.0605537526755,56.0985293102258,56.1313263826555,56.1451356763102,..
Ukraine,UKR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,8.10000038146973,7.90000009536743,7.5,7.90000009536743,..
Ukraine,UKR,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,6.80000019073486,6.80000019073486,6.40000009536743,6.69999980926514,..
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.50000000075197,8.29999999908053,8.20000000094711,8.00000000110404,8.10000000197518
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,39332770928.9426,45324319955.3884,51183443224.9939,56795656324.5823,62643953021.7594
Uzbekistan,UZB,Internet users (per 100 people),IT.NET.USER.P2,20,30.2,36.5213,38.2,43.55
Uzbekistan,UZB,Rural Population,SP.RUR.TOTL,18225382,18726459,19001490,19290020,19589736
Uzbekistan,UZB,Population female (% of total),SP.POP.TOTL.FE.ZS,50.7878509709023,50.8010097876672,50.8130310339607,50.8225348074582,50.827618663143
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2.82284968340424,2.68401550537804,1.47209998811321,1.56190433294848,1.63746962458654
Uzbekistan,UZB,Population total,SP.POP.TOTL,28562400,29339400,29774500,30243200,30742500
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.48003319121923,5.43187386155606,6.61885438975594,6.3262485462144,6.34430902040289
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,1377.08214046938,1544.82777273524,1719.03619624155,1877.9645118434,2037.69872397363
Uzbekistan,UZB,Labor force total,SL.TLF.TOTL.IN,12319568,12751469,13033823,13303330,..
Uzbekistan,UZB,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,40.365059878723,40.2534954992244,40.2288492025709,40.2709246481896,..
Uzbekistan,UZB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.706193593801341,0.53327189204632,0.521719529258607,0.511150215773043,..
Uzbekistan,UZB,Surface area (sq. km),AG.SRF.TOTL.K2,447400,447400,447400,447400,447400
Uzbekistan,UZB,Population density (people per sq. km of land area),EN.POP.DNST,67.1424541607898,68.9689703808181,69.9917724494593,71.093559003291,72.2672778561354
Uzbekistan,UZB,Arable land (% of land area),AG.LND.ARBL.ZS,10.2256699576869,10.1081335213916,10.3432063939821,10.3432063939821,..
Uzbekistan,UZB,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,11,11,10.8999996185303,10.6999998092651,..
Uzbekistan,UZB,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,11.1999998092651,11.1999998092651,11.1000003814697,10.8999996185303,..
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17034297440237,9.67322495921287,4.41125987205365,3.27073661317985,4.50952451395297
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,18803852465.5721,18661302214.6539,23724745221.3921,24703249696.0442,26312399301.4086
Uganda,UGA,Internet users (per 100 people),IT.NET.USER.P2,12.5,13.01354333,14.6896,16.2,17.71
Uganda,UGA,Rural Population,SP.RUR.TOTL,28345403,29189811,30049816,30927553,31826108
Uganda,UGA,Population female (% of total),SP.POP.TOTL.FE.ZS,50.0653390073195,50.0510765479224,50.0401490143393,50.0321805032714,50.0266429551027
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.31937677095264,3.29633455827895,3.27408587776378,3.25915106610553,3.25376537015281
Uganda,UGA,Population total,SP.POP.TOTL,33149417,34260342,35400620,36573387,37782971
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.73664696585863,6.11696368669512,1.04810231762701,-0.040756302847555,1.1637566890859
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,567.245344482894,544.691066267054,670.178805382282,675.443313359089,696.408953689974
Uganda,UGA,Labor force total,SL.TLF.TOTL.IN,13161304,13615797,14091059,14588629,..
Uganda,UGA,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,49.3702523701299,49.3552158569932,49.3422318365142,49.3309412419769,..
Uganda,UGA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.35558786576163,0.343718402969727,0.332125498871306,0.320797793953085,..
Uganda,UGA,Surface area (sq. km),AG.SRF.TOTL.K2,241550,241550,241550,241550,241550
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,165.317260123678,170.857480550569,176.544085378017,182.392713943746,188.424950129663
Uganda,UGA,Arable land (% of land area),AG.LND.ARBL.ZS,33.6624775583483,34.1611809295831,34.4105326152005,34.4105326152005,..
Uganda,UGA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.19999980926514,4.19999980926514,4.19999980926514,3.79999995231628,..
Uganda,UGA,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,4.80000019073486,4.80000019073486,4.90000009536743,4.5,..
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.80340966844247,5.16213302579712,3.3231149447508,5.10036124751112,3.49841478756581
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,40284481651.9021,47962439303.7247,51383858669.8571,57524653093.5083,57471277325.1312
Uruguay,URY,Internet users (per 100 people),IT.NET.USER.P2,46.4,51.4046610563616,54.453768680746,57.69,61.46
Uruguay,URY,Rural Population,SP.RUR.TOTL,188495,182417,176529,170978,165778
Uruguay,URY,Population female (% of total),SP.POP.TOTL.FE.ZS,51.7786199322312,51.775928119305,51.7693809352638,51.7593029748803,51.7461535492157
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.345931688603284,0.331241730413242,0.328587839545291,0.329653736248716,0.338250791014438
Uruguay,URY,Population total,SP.POP.TOTL,3374414,3385610,3396753,3407969,3419516
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.43112780472734,4.81436844530592,2.98416493283371,4.75446442399186,3.14892199514955
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,11938.2155396173,14166.5576672224,15127.3462244258,16879.4531562665,16806.8455667794
Uruguay,URY,Labor force total,SL.TLF.TOTL.IN,1710232,1723677,1737066,1750387,..
Uruguay,URY,Labor force female (% of total labor force),SL.TLF.TOTL.FE.ZS,44.3964912362767,44.3966590028178,44.4736699699378,44.4678234013392,..
Uruguay,URY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.48745901140898,1.47649472610008,1.4651141637681,1.45396418049266,..
Uruguay,URY,Surface area (sq. km),AG.SRF.TOTL.K2,176220,176220,176220,176220,176220
Uruguay,URY,Population density (people per sq. km of land area),EN.POP.DNST,19.2801622671695,19.3441320991887,19.4077991086733,19.471883213347,19.5378585304537
Uruguay,URY,Arable land (% of land area),AG.LND.ARBL.ZS,11.6158153353902,13.4384641755228,12.3014512627128,13.2784824591475,..
Uruguay,URY,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,7.19999980926514,6.30000019073486,6.5,6.59999990463257,..
Uruguay,URY,Unemployment female (% of female labor force) (modeled ILO estimate),SL.UEM.TOTL.FE.ZS,9.60000038146973,8.10000038146973,8.39999961853027,8.39999961853027,..
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.5501008595489,0.0828697984381961,8.88257607170316,5.70000136285864,7.30000071305781
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,10657705072.2884,12156380062.0471,12368070168.9723,12949853281.2464,13922224560.7939
Chad,TCD,Internet users (per 100 people),IT.NET.USER.P2,1.7,1.9,2.10000000005453,2.3,2.5
Chad,TCD,Rural Population,SP.RUR.TOTL,9281199,9586936,9901660,10223874,10551569
Chad,TCD,Population female (% of total),SP.POP.TOTL.FE.ZS,49.9882989615328,49.9750051063088,49.9638511057205,49.9542591132612,49.9454959070227
